shape_aspect_ratio,shape_circularity,shape_solidity,shape_extent,shape_eccentricity,shape_hu_1,shape_hu_2,shape_hu_3,color_h_mean,color_h_std,color_s_mean,color_s_std,color_v_mean,color_v_std,color_l_mean,color_l_std,color_a_mean,color_a_std,color_b_mean,color_b_std,color_r_mean,color_r_std,color_g_mean,color_g_std,color_b_rgb_mean,color_b_rgb_std,full_color_h_mean,full_color_h_std,full_color_s_mean,full_color_s_std,full_color_v_mean,full_color_v_std,full_color_l_mean,full_color_l_std,full_color_a_mean,full_color_a_std,full_color_b_mean,full_color_b_std,full_color_r_mean,full_color_r_std,full_color_g_mean,full_color_g_std,full_color_b_rgb_mean,full_color_b_rgb_std,texture_lbp_0,texture_lbp_1,texture_lbp_2,texture_lbp_3,texture_lbp_4,texture_lbp_5,texture_lbp_6,texture_lbp_7,texture_lbp_8,texture_lbp_9,vein_density,vein_thickness,vein_length,vein_branch_points,vein_spread_x,vein_spread_y,color_non_green_percentage,deficiency_interveinal_contrast,deficiency_marginal_vs_central_s,deficiency_marginal_vs_central_v,filename,label
0.7081339712918661,0.5405973731629911,0.8710108853141137,0.5684646967541704,0.7126437752823345,0.759503490942441,2.6943127707040793,4.502800257747901,48.620024768158515,8.54827399036502,112.47082541328264,44.81974308303101,101.81383560854789,40.8590387991677,101.66937388399286,41.87831588959146,111.77394735326305,4.3286575801870955,148.08638615287137,8.094170246550364,79.32058925177121,39.31250267047073,101.76131847243822,40.861446128383555,61.0758164852255,35.990473043680815,34.05264001973847,26.562818947165297,100.94946952874415,69.50863717435087,97.83011349617567,44.878461785799985,96.6973106340982,47.16732989890076,119.68276585245498,10.20426786706843,141.14259807549962,10.561438167987879,84.72494448556624,53.254720702548674,93.74816185541574,41.729020648402646,69.29173451764126,54.15167915739405,0.0075024480156673,0.016660906629802432,0.018590518979321468,0.1379960831749323,0.4459420540291458,0.2528224180634756,0.05338114163930649,0.019771326536489834,0.02352975059040378,0.023803352341454986,0.05088992569552445,5.068416118621826,0.05088992569552445,343.0,0.13589327610146434,0.18798048063015266,0.14330125832716512,2.5561965224743517,-24.963931830785725,4.404796825414408,chlorosis_1.jpg,0
0.9324009324009324,0.2985018010294894,0.7437896136915776,0.47904428904428903,0.4544586143774826,0.705637716650724,2.564877980867005,3.3507693182631613,44.84938828548312,8.000483889915092,119.80132149949739,49.81672751667377,118.56442003579572,50.61168598641644,118.13294677225586,51.31921036792265,110.9408757692402,4.972207855207861,152.49996322357615,9.641491739219267,96.73698727535735,52.38259706827395,118.46858067521514,50.564315537634585,68.56395420109348,42.856832208179014,65.743045083459,53.08600623412785,103.13650702858233,67.98554881141558,98.33790927842199,34.12881142534558,98.60208344166537,36.27621571057227,117.70372488863467,10.301139547480162,144.6766245471721,13.642153682417463,84.03672889258662,39.985406350062384,95.78042396824571,33.09190708057301,63.676104553412024,42.18750102883393,0.01292078358300439,0.026135778556893127,0.03802682227180229,0.17398926128423273,0.36409885502733713,0.23664402873464585,0.06552332851153554,0.024909897761541667,0.024027263588888615,0.03372398068011866,0.07063525142815112,4.538228511810303,0.07063525142815112,827.0,0.15539388097690626,0.19785932393946704,0.29303381692753017,4.148737051182451,-15.303225491985174,-0.8845411321699004,chlorosis_2.jpg,0
0.9846491228070176,0.5400801714279618,0.9055240174672489,0.6076808111593014,0.4102918350933881,0.7730436910427936,3.309973695755231,3.2780640321334147,44.37026975699576,5.61461705493207,133.804886507196,43.44198924407403,124.98341989447522,54.1619334750186,123.10035587776301,53.93084030843139,107.69038634618401,5.327567221785684,156.8455936387882,9.420099896077529,98.10583854213972,50.795807241560546,124.95234045364093,54.17588230531881,65.23298846493654,40.74198584062589,43.71963132583657,18.56001646391376,141.83262020970852,53.534965977103205,95.80446078536771,40.2586363888765,94.31936471077283,41.59177531586492,110.92760540970565,8.998423401693836,153.09099314111248,12.41189256967967,73.17806589405635,38.13721753228397,94.95423824779434,39.949925727335774,44.64800361220409,31.725361782227058,0.011774517170482788,0.022244424444095814,0.03226845238586728,0.1698139692343261,0.3958417623793442,0.23532520291638112,0.059417549480220294,0.023524263266974377,0.020667332733322875,0.02912252598898513,0.06575894442196699,4.901040077209473,0.06575894442196699,1469.0,0.19981962008307608,0.20172458976076685,0.1320031248432203,2.6951805073866524,-9.818780499637398,-8.254034462713648,chlorosis_3.jpg,0
0.973568281938326,0.3583374716703248,0.8870783058995052,0.6428055295313653,0.35658904619912535,0.7506559692283932,3.314372135380199,3.0727737717444734,51.50199400636533,6.245396478046445,122.30366200236958,47.33973602277857,114.47561117263062,46.203765869208,112.4292960189566,46.65806170530364,106.58558739942852,4.769023451762298,151.1629664619745,7.922355153690643,81.59169718980617,43.76266151697202,114.47402371125239,46.20332371318949,65.50733716905302,40.45466558718429,58.105989193316304,30.218747373397157,126.79295509940387,55.54866997637739,92.79360849264383,31.851778176845947,91.30318914633072,33.39804281544227,109.49205650016151,8.980371253113772,148.42746600886852,10.567955117250916,64.36405015710804,36.166406818770184,92.03901271547294,30.956120158321493,50.538337297741755,35.438971736268975,0.010337858243570782,0.022201228153046763,0.031408504146758866,0.16275738169540876,0.397399660825325,0.23589676080441702,0.06339004313248721,0.02382740810147363,0.023610584108350048,0.0291705707891619,0.06413343968033948,4.748946189880371,0.06413343968033948,1077.0,0.20098937166275135,0.22691804405414928,0.05194109182744544,2.0732093292346434,-37.101142510103244,9.878400114631276,chlorosis_4.jpg,0
1.0649038461538463,0.40802339162424733,0.8823565314249966,0.6275720611217225,0.46733647459448163,0.767774599609441,3.346169733827266,3.197970271440857,39.807470094502236,5.614246091660238,178.78064393184752,60.287414447692214,135.77147955338813,55.43457309195268,132.7719646244597,54.23682055274792,103.75233657002781,9.123019725880969,170.95184803416285,17.2414904237684,106.11586269023881,56.24835017849799,135.71541053470423,55.446353356561346,42.120929950540074,33.47391739856646,39.246646651493876,8.949608122311355,177.65506916533502,73.38633602637915,126.0972753538973,38.28941338386941,124.66261520830307,36.91492910835986,105.06475069810986,10.727448532980212,169.4670072474295,19.42124938026429,98.0892612141462,37.559372050567056,125.97380272141785,38.374973467571536,33.61773441157006,27.811147135849975,0.001914298336032985,0.006834304919140385,0.004105780141536809,0.084783493724393,0.5825616949769158,0.25253146465477666,0.029597997349433074,0.011797621419352604,0.015608894124576646,0.010264450353842023,0.0450682997392743,7.491499900817871,0.0450682997392743,286.0,0.21834258291070577,0.19894065759382715,0.06826949461688703,17.314565177957377,-42.23974406626027,-2.183559163733321,chlorosis_5.jpg,0
0.8451327433628318,0.29436087916205006,0.7800900873042869,0.6574792660890516,0.5424900037661001,0.7351894320580851,2.7885695197137474,4.0714307997584624,40.69179402816104,5.137309186841021,182.13132385197764,61.59380005191136,129.4786227269511,61.11115779674769,126.2809736078681,60.13943414449863,104.54902533078611,7.784214931034762,167.65167515743295,14.505135919467168,100.31259286775631,60.94305999171389,129.47645581263708,61.114113305283574,43.65366518078257,44.627654632866374,39.99240331491713,11.035391638974609,125.91498125493291,78.22635657861842,154.65634865824782,55.7586851364544,153.4262776243094,55.678892024978246,109.51457675611681,11.475781836544279,160.96668639831623,20.46068770339259,132.62392298079453,58.14167768368551,154.5885293343857,55.778876288050455,83.3220122993949,63.11889762691558,0.00498832519634897,0.010949550696950399,0.004112714922521758,0.09041781645793533,0.5441519847166206,0.2617632491332343,0.03455564989740324,0.015743295832448878,0.020864289252105,0.012453123894431473,0.036103445835986694,5.539127349853516,0.036103445835986694,240.0,0.18737181230537955,0.2425768376471362,0.0704419889502762,1.7458296264933608,-42.625761820932226,-16.57978181257613,chlorosis_6.jpg,0
1.0218340611353711,0.6259603782659642,0.9512979590799985,0.6989162281192849,0.5386550348447221,0.785452578459923,3.1250360664191623,3.9235328187025873,60.41155607016423,8.419923373157356,95.76208443131306,42.48258453278811,127.89472038116533,40.01402733985329,126.40317815219996,40.272519870308926,106.97369506774203,3.923152699485643,144.49755117250925,6.177987730585252,90.28647288988262,39.54905208693809,127.89236471558998,40.016449843536805,90.426881205249,45.90822958038196,63.71150172459539,16.044989327366952,90.10403953303263,36.48132480913614,126.45374104537012,32.129943057010124,124.83995091536217,31.079723270403324,108.68582515256035,7.383421417994906,142.66834040859644,9.111401023270796,90.31323958609711,34.088716678119724,125.09286282833642,29.674060057205022,91.75698461130273,42.80273366644709,0.0036266602784210387,0.011199393116665336,0.0074196811200724,0.11076951742127818,0.45156911283238843,0.2913705448641167,0.05613670845644015,0.02205941068434081,0.029798504085815435,0.01605046714046155,0.02903989991748516,4.423892498016357,0.02903989991748516,160.0,0.23506757824915192,0.22822054628688418,0.0032104006367736915,2.622622788332663,2.795748486661111,2.225010799010505,necrosis_1.jpg,1
0.9877300613496932,0.400109556680712,0.856131443809169,0.6225744854712579,0.628187067330401,0.7554986177796201,3.450156714643658,2.9556712211955203,65.72284238360048,12.29061278197938,73.62329625994984,31.42971053932168,109.06067359066623,34.913542883226754,110.02630574637445,35.89400464084473,113.88644231817686,4.381375744592352,136.99854159851705,7.0631216419483165,83.00787127903173,33.62139939622353,108.98581806782248,34.92148298123061,87.73139515865228,38.96378326943679,67.46211605398629,15.629074194117788,79.97534218681396,28.74446947942342,93.19144007992313,23.0402962403436,93.68282098109462,24.146809982837276,114.59102391966962,5.098969407235304,136.07273895807216,7.941385035358871,67.8192057320666,22.08393550238811,92.52506188315697,22.82731309382163,73.56172089264466,28.05530717743964,0.0051316650310762185,0.014454530585541381,0.012171518918329518,0.11931632319267256,0.41247546614327774,0.2879934031185258,0.062472740159197473,0.02753243921055501,0.038545414894777016,0.019906498746047323,0.0321529822265838,4.505974292755127,0.0321529822265838,303.0,0.24115168932828823,0.24812079699791795,0.06627383853745761,15.835244787233876,1.4894199090921063,-6.3112637645275385,necrosis_2.jpg,1
0.9479166666666666,0.5372594410290847,0.9509342299873146,0.7860141941391942,0.53207453146538,0.7867305123355055,3.123007119497734,4.200641783317033,72.95188372093023,7.656288565037916,88.66460465116279,22.817090661148022,131.115488372093,32.13846513923275,130.0329011627907,31.96230272399759,107.96278488372093,3.1943616624404276,136.30819186046512,5.0165806811643545,88.51590697674419,33.482175792581046,131.11122674418604,32.14234375916461,107.39833139534883,32.75541550477077,72.6970861571016,8.962087806177008,87.148734665866,19.7671991615454,130.37475050756342,31.500216684325842,129.48752966743874,30.824830179673814,108.24773669611965,3.835103429003937,136.23832890108946,5.124408122311705,88.49593663321038,35.17471036323868,130.3351348259987,31.512030652271,106.80929913356782,30.728265340076558,0.006866279069767442,0.01958139534883721,0.020848837209302324,0.1448139534883721,0.3584127906976744,0.27555232558139536,0.07563372093023256,0.030790697674418603,0.03830813953488372,0.02919186046511628,0.02466860465116279,3.964958429336548,0.02466860465116279,234.0,0.2528628989410629,0.2657299326305078,0.016327814474850544,15.997013271256492,-9.887488880755214,15.494626058606428,necrosis_3.jpg,1
1.1420765027322404,0.2464078657654685,0.8424388450653072,0.6216337229063718,0.5370889830112937,0.7298819582574108,2.6075555137774145,2.9121444807317314,32.30917324839384,3.6594062175695337,89.08527534912947,23.577150716805885,132.7250192305609,40.616886419601926,136.24952059024278,39.97171623995884,119.10341166401231,3.988955532397533,151.01082328468814,5.588469940770761,127.74060952752409,37.78232777620626,132.05869925569604,41.09217941534837,88.45826155729624,34.20349537895466,39.590432881269535,39.76114431810562,75.91157927213705,27.650070071673237,117.10212349256174,40.27385487849569,117.70949199833662,41.565560636165195,124.2933585523227,7.158127045934343,143.32666639837956,11.005440017547398,113.59799187090023,38.29542730356604,111.66961111781829,41.00727585521461,84.397796021302,38.90881595514096,0.019100551456647272,0.036846838062426196,0.05823338858733925,0.19276064181319813,0.27288978450937695,0.21263041570513863,0.08605540568357872,0.03772440168578889,0.03349909535107962,0.050259477145426376,0.07760479301416019,3.514967441558838,0.07760479301416019,1344.0,0.20854938529129197,0.16968448256673757,0.380920761398849,1.8312434145751553,-8.597036466180427,-10.692062909879965,necrosis_4.jpg,1
